"","Index","Hydro_endpoint","Flow.Metric.Name","Threshold","Result","SmoothingFunc","n","PercChans"
"313","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",3,66,18.9111747851003
"314","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",9,65,18.6246418338109
"315","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",12,65,18.6246418338109
"316","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",15,55,15.7593123209169
"317","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",18,49,14.0401146131805
"318","asci","Peak_2","2-year flood magnitude","NATMed","HydroImpact",20,49,14.0401146131805
"319","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",3,156,17.5084175084175
"320","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",9,157,17.6206509539843
"321","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",12,155,17.3961840628507
"322","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",15,141,15.8249158249158
"323","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",18,140,15.712682379349
"324","asci","Peak_2","2-year flood magnitude","NATMed","BothImpact",20,142,15.9371492704826
"325","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",6,1,16.6666666666667
"326","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",9,1,16.6666666666667
"327","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",12,1,16.6666666666667
"328","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",15,1,16.6666666666667
"329","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",18,1,16.6666666666667
"330","asci","Peak_2","2-year flood magnitude","SB0","HydroImpact",20,1,16.6666666666667
"331","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",3,2,10
"332","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",6,3,15
"333","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",9,3,15
"334","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",12,3,15
"335","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",15,3,15
"336","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",18,3,15
"337","asci","Peak_2","2-year flood magnitude","SB0","BothImpact",20,3,15
"338","asci","Peak_2","2-year flood magnitude","SB2","BioImpact",9,2,50
"339","asci","Peak_2","2-year flood magnitude","SB2","BioImpact",12,2,50
"340","asci","Peak_2","2-year flood magnitude","SB2","HydroImpact",9,1,20
"341","asci","Peak_2","2-year flood magnitude","SB2","HydroImpact",12,1,20
"342","asci","Peak_2","2-year flood magnitude","SB2","HydroImpact",15,1,20
"343","asci","Peak_2","2-year flood magnitude","SB2","HydroImpact",18,1,20
"344","asci","Peak_2","2-year flood magnitude","SB2","HydroImpact",20,1,20
"345","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",3,16,12.1212121212121
"346","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",6,10,7.57575757575758
"347","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",9,20,15.1515151515152
"348","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",12,20,15.1515151515152
"349","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",15,22,16.6666666666667
"350","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",18,22,16.6666666666667
"351","asci","Peak_2","2-year flood magnitude","SB2","BothImpact",20,22,16.6666666666667
"352","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",3,3,14.2857142857143
"353","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",6,3,14.2857142857143
"354","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",9,3,14.2857142857143
"355","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",12,3,14.2857142857143
"356","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",15,3,14.2857142857143
"357","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",18,3,14.2857142857143
"358","asci","Peak_5","5-year flood magnitude","HB","HydroImpact",20,3,14.2857142857143
"359","asci","Peak_5","5-year flood magnitude","HB","BothImpact",3,26,14.2857142857143
"360","asci","Peak_5","5-year flood magnitude","HB","BothImpact",6,26,14.2857142857143
"361","asci","Peak_5","5-year flood magnitude","HB","BothImpact",9,26,14.2857142857143
"362","asci","Peak_5","5-year flood magnitude","HB","BothImpact",12,26,14.2857142857143
"363","asci","Peak_5","5-year flood magnitude","HB","BothImpact",15,26,14.2857142857143
"364","asci","Peak_5","5-year flood magnitude","HB","BothImpact",18,26,14.2857142857143
"365","asci","Peak_5","5-year flood magnitude","HB","BothImpact",20,26,14.2857142857143
"366","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",3,41,13.8513513513514
"367","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",6,42,14.1891891891892
"368","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",9,42,14.1891891891892
"369","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",12,42,14.1891891891892
"370","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",15,43,14.527027027027
"371","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",18,43,14.527027027027
"372","asci","Peak_5","5-year flood magnitude","NAT","HydroImpact",20,43,14.527027027027
"373","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",3,63,14.2857142857143
"374","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",6,63,14.2857142857143
"375","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",9,63,14.2857142857143
"376","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",12,63,14.2857142857143
"377","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",15,63,14.2857142857143
"378","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",18,63,14.2857142857143
"379","asci","Peak_5","5-year flood magnitude","NAT","BothImpact",20,63,14.2857142857143
"380","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",3,40,14.2857142857143
"381","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",6,40,14.2857142857143
"382","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",9,40,14.2857142857143
"383","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",12,40,14.2857142857143
"384","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",15,40,14.2857142857143
"385","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",18,40,14.2857142857143
"386","asci","Peak_5","5-year flood magnitude","NATHigh","HydroImpact",20,40,14.2857142857143
"387","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",3,182,14.2857142857143
"388","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",6,182,14.2857142857143
"389","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",9,182,14.2857142857143
"390","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",12,182,14.2857142857143
"391","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",15,182,14.2857142857143
"392","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",18,182,14.2857142857143
"393","asci","Peak_5","5-year flood magnitude","NATHigh","BothImpact",20,182,14.2857142857143
"394","asci","Peak_5","5-year flood magnitude","NATLow","NoImpact",9,67,25.187969924812
"395","asci","Peak_5","5-year flood magnitude","NATLow","NoImpact",12,86,32.3308270676692
"396","asci","Peak_5","5-year flood magnitude","NATLow","NoImpact",15,55,20.6766917293233
"397","asci","Peak_5","5-year flood magnitude","NATLow","NoImpact",18,31,11.6541353383459
"398","asci","Peak_5","5-year flood magnitude","NATLow","NoImpact",20,27,10.1503759398496
"399","asci","Peak_5","5-year flood magnitude","NATLow","BioImpact",9,68,33.1707317073171
"400","asci","Peak_5","5-year flood magnitude","NATLow","BioImpact",12,74,36.0975609756098
"401","asci","Peak_5","5-year flood magnitude","NATLow","BioImpact",15,41,20
"402","asci","Peak_5","5-year flood magnitude","NATLow","BioImpact",18,13,6.34146341463415
"403","asci","Peak_5","5-year flood magnitude","NATLow","BioImpact",20,9,4.39024390243902
"404","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",3,72,18.798955613577
"405","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",6,52,13.5770234986945
"406","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",9,38,9.92167101827676
"407","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",12,19,4.96083550913838
"408","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",15,50,13.0548302872063
"409","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",18,74,19.3211488250653
"410","asci","Peak_5","5-year flood magnitude","NATLow","HydroImpact",20,78,20.3655352480418
"411","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",3,84,15.7894736842105
"412","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",6,63,11.8421052631579
"413","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",9,50,9.3984962406015
"414","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",12,44,8.27067669172932
"415","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",15,77,14.4736842105263
"416","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",18,105,19.7368421052632
"417","asci","Peak_5","5-year flood magnitude","NATLow","BothImpact",20,109,20.4887218045113
"418","asci","Peak_5","5-year flood magnitude","NATMed","NoImpact",15,1,20
"419","asci","Peak_5","5-year flood magnitude","NATMed","NoImpact",18,2,40
"420","asci","Peak_5","5-year flood magnitude","NATMed","NoImpact",20,2,40
"421","asci","Peak_5","5-year flood magnitude","NATMed","BioImpact",15,2,20
"422","asci","Peak_5","5-year flood magnitude","NATMed","BioImpact",18,4,40
"423","asci","Peak_5","5-year flood magnitude","NATMed","BioImpact",20,4,40
"424","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",3,64,14.1592920353982
"425","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",6,65,14.3805309734513
"426","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",9,65,14.3805309734513
"427","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",12,65,14.3805309734513
"428","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",15,65,14.3805309734513
"429","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",18,64,14.1592920353982
"430","asci","Peak_5","5-year flood magnitude","NATMed","HydroImpact",20,64,14.1592920353982
"431","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",3,156,14.3382352941176
"432","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",6,157,14.4301470588235
"433","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",9,157,14.4301470588235
"434","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",12,157,14.4301470588235
"435","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",15,155,14.2463235294118
"436","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",18,153,14.0625
"437","asci","Peak_5","5-year flood magnitude","NATMed","BothImpact",20,153,14.0625
"438","asci","Peak_5","5-year flood magnitude","SB0","NoImpact",9,1,50
"439","asci","Peak_5","5-year flood magnitude","SB0","NoImpact",12,1,50
"440","asci","Peak_5","5-year flood magnitude","SB0","BioImpact",9,1,50
"441","asci","Peak_5","5-year flood magnitude","SB0","BioImpact",12,1,50
"442","asci","Peak_5","5-year flood magnitude","SB0","HydroImpact",3,1,25
"443","asci","Peak_5","5-year flood magnitude","SB0","HydroImpact",15,1,25
"444","asci","Peak_5","5-year flood magnitude","SB0","HydroImpact",18,1,25
"445","asci","Peak_5","5-year flood magnitude","SB0","HydroImpact",20,1,25
"446","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",3,3,16.6666666666667
"447","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",6,2,11.1111111111111
"448","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",9,2,11.1111111111111
"449","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",12,2,11.1111111111111
"450","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",15,3,16.6666666666667
"451","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",18,3,16.6666666666667
"452","asci","Peak_5","5-year flood magnitude","SB0","BothImpact",20,3,16.6666666666667
"453","asci","Peak_5","5-year flood magnitude","SB2","NoImpact",15,1,33.3333333333333
"454","asci","Peak_5","5-year flood magnitude","SB2","NoImpact",18,1,33.3333333333333
"455","asci","Peak_5","5-year flood magnitude","SB2","NoImpact",20,1,33.3333333333333
"456","asci","Peak_5","5-year flood magnitude","SB2","BioImpact",9,8,47.0588235294118
"457","asci","Peak_5","5-year flood magnitude","SB2","BioImpact",15,3,17.6470588235294
"458","asci","Peak_5","5-year flood magnitude","SB2","BioImpact",18,3,17.6470588235294
"459","asci","Peak_5","5-year flood magnitude","SB2","BioImpact",20,3,17.6470588235294
"460","asci","Peak_5","5-year flood magnitude","SB2","HydroImpact",3,1,25
"461","asci","Peak_5","5-year flood magnitude","SB2","HydroImpact",6,1,25
"462","asci","Peak_5","5-year flood magnitude","SB2","HydroImpact",9,1,25
"463","asci","Peak_5","5-year flood magnitude","SB2","HydroImpact",12,1,25
"464","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",3,19,14.7286821705426
"465","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",6,17,13.1782945736434
"466","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",9,14,10.8527131782946
"467","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",12,22,17.0542635658915
"468","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",15,19,14.7286821705426
"469","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",18,19,14.7286821705426
"470","asci","Peak_5","5-year flood magnitude","SB2","BothImpact",20,19,14.7286821705426
"471","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",3,3,14.2857142857143
"472","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",6,3,14.2857142857143
"473","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",9,3,14.2857142857143
"474","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",12,3,14.2857142857143
"475","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",15,3,14.2857142857143
"476","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",18,3,14.2857142857143
"477","asci","Q99","Magnitude of largest annual storm","HB","HydroImpact",20,3,14.2857142857143
"478","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",3,26,14.2857142857143
"479","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",6,26,14.2857142857143
"480","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",9,26,14.2857142857143
"481","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",12,26,14.2857142857143
"482","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",15,26,14.2857142857143
"483","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",18,26,14.2857142857143
"484","asci","Q99","Magnitude of largest annual storm","HB","BothImpact",20,26,14.2857142857143
"485","asci","Q99","Magnitude of largest annual storm","NAT","NoImpact",20,5,100
"486","asci","Q99","Magnitude of largest annual storm","NAT","BioImpact",20,2,100
"487","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",3,42,14.7368421052632
"488","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",6,41,14.3859649122807
"489","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",9,41,14.3859649122807
"490","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",12,41,14.3859649122807
"491","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",15,41,14.3859649122807
"492","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",18,41,14.3859649122807
"493","asci","Q99","Magnitude of largest annual storm","NAT","HydroImpact",20,38,13.3333333333333
"494","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",3,63,14.3507972665148
"495","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",6,63,14.3507972665148
"496","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",9,63,14.3507972665148
"497","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",12,63,14.3507972665148
"498","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",15,63,14.3507972665148
"499","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",18,63,14.3507972665148
"500","asci","Q99","Magnitude of largest annual storm","NAT","BothImpact",20,61,13.8952164009112
"501","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",6,40,16.6666666666667
"502","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",9,40,16.6666666666667
"503","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",12,40,16.6666666666667
"504","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",15,40,16.6666666666667
"505","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",18,40,16.6666666666667
"506","asci","Q99","Magnitude of largest annual storm","NATHigh","HydroImpact",20,40,16.6666666666667
"507","asci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",6,182,16.6666666666667
"508","asci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",9,182,16.6666666666667
"509","asci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",12,182,16.6666666666667
"510","asci","Q99","Magnitude of largest annual storm","NATHigh","BothImpact",15,182,16.6666666666667
